,시설명,분류,시군구 명칭,위도,경도,지번주소,전화번호,홈페이지,휴무일,운영시간,무료주차 가능여부,유료주차 가능여부,장애인용 출입문,휠체어 대여 가능 여부,장애인 화장실 유무,장애인 전용 주차장 여부,대형주차장 가능여부,시각장애인 안내견 동반 가능 여부,점자 가이드 여부,오디오 가이드(한국어)
11148,프리버드라이브홀,1,11,37.56008043,126.926869,서울특별시 서대문구 창천동 512-1,정보없음,정보없음,공연별 상이,공연에 따라 상이,0,0,0,0,0,0,0,1,0,0
11149,프리뷰인서울,2,71,37.51182391,127.059159,서울특별시 강남구 삼성동 159,02-528-4057,www.previewinseoul.com/fairDash.do,정보없음,09:30-18:00,1,1,1,1,1,1,1,1,1,1
11150,프리스틴밸리GC,4,10,37.66074712,127.456395,경기도 가평군 설악면 이천리 산 2-12,031-589-2000,pristinevalley.co.kr/index.asp,정보없음,정보없음,1,0,0,0,0,1,1,0,0,0
11151,프리즘홀,1,31,37.55166545,126.917531,서울특별시 마포구 서교동 395-152,070-8150-2979,kamimusic.com/,매주 월요일,매일 10:00-23:00,0,0,0,0,0,0,0,0,0,0
11152,프린세스요트코리아,4,30,37.53536183,127.084433,서울특별시 광진구 자양동 680-68,02-3436-3549,www.princessyachts.co.kr/,정보없음,매일09:00-21:00,0,0,0,0,0,0,0,0,0,0
11153,프린세스GC,4,166,36.64749492,127.116702,충청남도 공주시 정안면 인풍리 330-7,041-851-6300,www.princessgc.co.kr/,정보없음,정보없음,1,0,1,0,0,1,1,0,0,0
11154,프린트베이커리,2,30,37.55862873,127.111707,서울특별시 광진구 광장동 22-1,02-2022-0120,www.walkerhill.com/vistawalkerhillseoul/facility/PrintBakery,정보없음,10:00-19:00,0,1,1,1,1,1,0,1,1,1
11155,플딩도어종합전시장,2,77,35.16550127,128.950973,부산광역시 강서구 대저2동 3146-1,051-506-2004,www.dayeun.kr/,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11156,플라밍고CC,4,203,37.01168716,126.581591,충청남도 당진시 석문면 삼봉리 2293,041-353-3000,www.flamingocc.co.kr/,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11157,플라이짐,3,109,37.48433524,127.029509,서울특별시 서초구 서초동 1354-5,정보없음,정보없음,"2,4주 일요일","주중 6:00-23:00,주말 09:00-18:00",1,1,1,0,0,1,0,0,0,0
11158,플라자CC설악클럽하우스,4,180,38.20825597,128.530835,강원도 속초시 장사동 11,033-630-5511,www.plazacc.co.kr/,정보없음,정보없음,1,0,1,0,0,1,1,0,0,0
11159,플라자CC용인,4,181,37.13362839,127.146982,경기도 용인시 처인구 남사읍 통삼리 1-1,031-333-1144,www.plazacc.co.kr/,정보없음,정보없음,1,0,1,0,0,1,1,0,0,0
11160,플라자CC제주,4,45,33.45130418,126.632618,제주특별자치도 제주시 회천동 3-19,064-727-9000,www.plazacc.co.kr/plzcc/irsweb/golf2/course/jeju/jeju_club.do,정보없음,정보없음,1,0,1,0,0,1,0,0,0,0
11161,플래뮤아트센터큐브어린이뮤지엄,2,201,37.47761484,127.124962,서울특별시 송파구 문정동 634,02-2673-2595,www.plamu.co.kr/,정보없음,"평일 14:00-19:00, 주말 10:00-17:00",1,1,1,0,1,0,0,0,0,0
11162,플랜에이B홀,1,129,36.37634337,127.390466,대전광역시 유성구 도룡동 4-20,정보없음,plana2021.modoo.at/,"매주 토요일, 일요일, 공휴일",평일 10:00-17:00,1,0,1,0,0,1,0,0,1,0
11163,플랩스타디움,3,134,37.2432622,126.973321,경기도 수원시 권선구 고색동 912-12,0507-1313-9636,plabfootball.com/rental/detail/119/info/,연중무휴,00:00-24:00,1,0,1,0,0,0,0,0,0,0
11164,플랩스타디움,3,198,37.47844577,126.885081,서울특별시 금천구 가산동 60-20,02-2109-7000,정보없음,연중무휴,00:00-24:00,1,0,1,0,1,1,0,1,1,0
11165,플랫폼74,1,1,37.58153326,127.004302,서울특별시 종로구 동숭동 50-44,0507-1305-3249,platform74.creatorlink.net/,연중무휴,00:00-24:00,0,0,1,0,0,0,0,1,0,0
11166,플랫폼라이브,1,71,37.51605511,127.034382,서울특별시 강남구 논현동 85-11,02-6929-4470,www.platform-l.org,"매주 월요일, 공휴일",화-일 11:00-20:00,1,0,1,0,1,1,0,1,1,1
11167,플랫폼엘컨템포러리아트센터,1,71,37.51605511,127.034382,서울특별시 강남구 논현동 85-11,02-6929-4470,platform-l.org/,매주 월요일,11:00-20:00,1,0,1,0,1,1,0,1,1,1
11168,플랫폼창동61,1,213,37.65407759,127.048737,서울특별시 도봉구 창동 1-29,02-993-0561,www.platform61.kr/,정보없음,"평일 10:00-22:00,공휴일 10:00-19:00",0,0,1,0,1,0,0,1,0,0
11169,플러그인,1,12,35.55600723,129.321862,울산광역시 중구 옥교동 259-2,정보없음,www.usplugin.com/,정보없음,매일 10:00-22:00,0,0,0,0,0,0,0,0,0,0
11170,플러스씨어터,1,1,37.58081329,127.003979,서울특별시 종로구 동숭동 1-144,02-731-9199,정보없음,정보없음,정보없음,0,1,1,0,1,1,0,0,0,0
11171,플레이나인,1,14,37.66893348,126.745803,경기도 고양시 일산서구 대화동 2600,정보없음,정보없음,정보없음,정보없음,0,1,1,1,0,0,0,1,1,1
11172,플레이더씨어터,1,1,37.58057676,127.004586,서울특별시 종로구 동숭동 130-47,02-764-0686,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11173,플레이랜드,5,79,35.24527635,128.669758,경상남도 창원시 성산구 반지동 23,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11174,플레이아쿠아리움,5,152,37.49997006,126.744235,경기도 부천시 상동 572-1,0507-1401-9502,정보없음,연중무휴,평일 10:00-18:00 주말 10:00-19:00,1,1,1,0,1,1,1,0,1,1
11175,플레이토피아,5,58,33.24859961,126.41033,제주특별자치도 서귀포시 색달동 2812-4,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11176,플레툰쿤스트할레,1,71,37.52050861,127.034917,서울특별시 강남구 논현동 97-22,정보없음,www.sjkunsthalle.com/,"매주 토요일, 일요일, 공휴일",정보없음,0,1,0,0,0,1,0,1,1,0
11177,플렉스라운지,1,31,37.55251942,126.918978,서울특별시 마포구 서교동 372-5,0507-1403-4679,flexlounge2015.modoo.at/,정보없음,매일14:00-23:00,1,0,0,0,0,0,0,1,0,0
11178,플로라임,5,169,37.98885636,127.088114,경기도 연천군 청산면 초성리 24,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11179,플로랜드,5,21,37.01226764,127.32201,경기도 안성시 보개면 양복리 264-1,031-677-4588,정보없음,연중무휴,09-18시,1,0,0,0,0,0,0,1,0,0
11180,플로팅아일랜드,1,109,37.5124362,126.995962,서울특별시 서초구 반포동 650,02-537-2440,정보없음,정보없음,정보없음,0,1,1,0,1,1,0,1,1,1
11181,피가로아트홀,1,12,35.55533413,129.318572,울산광역시 중구 성남동 175-3,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11182,피규어뮤지엄제주,2,58,33.28190379,126.355357,제주특별자치도 서귀포시 안덕면 상창리 1875-8,064-792-2244,www.figurejeju.com/about,연중무휴,매일 10:00-18:00,1,0,1,1,1,1,1,1,1,0
11183,피규어뮤지엄W,2,71,37.5257998,127.040387,서울특별시 강남구 청담동 84-9,02-512-8865,www.figuremuseumw.co.kr/,매주 월요일,매일 오전 11시-오후 7시,0,1,1,0,0,0,0,1,0,0
11184,피나클랜드,5,172,36.87247042,126.926329,충청남도 아산시 영인면 월선리 346-2,041-541-2582,pinnacleland.co.kr/,정보없음,09:00-18:00,1,0,1,1,1,1,1,0,0,0
11185,피나클랜드눈썰매장,4,172,36.87247042,126.926329,충청남도 아산시 영인면 월선리 346-2,041-541-2582,pinnacleland.co.kr/,연중무휴,매일 09:00-19:00,1,0,1,0,1,1,1,0,0,0
11186,피노키오뮤지엄,2,2,37.70890728,126.687563,경기도 파주시 문발동 513-15,031-955-6173,정보없음,매주 월요일,화-일 10:00-18:30,0,0,0,0,0,0,0,0,0,0
11187,피노키오와다빈치,5,10,37.71738258,127.489816,경기도 가평군 청평면 고성리 616-8,031-5175-8929,www.pinovinci.com/,연중무휴,09:00-18:00,0,1,1,0,1,1,1,1,1,1
11188,피노파밀리아,1,162,37.6460322,127.079659,서울특별시 노원구 중계동 363-7,0507-1432-0913,pinofamilia.itrocks.kr/,정보없음,10:00-16:00,1,0,1,0,0,0,1,1,0,1
11189,피니쉬골프,3,156,36.15409282,128.308062,경상북도 구미시 봉곡동 186-9,0507-1485-5508,정보없음,연중무휴,09:00-23:59,1,0,0,0,0,0,1,1,0,0
11190,피란생활박물관,2,37,35.09947163,129.012086,부산광역시 서구 아미동2가 231-178,051-240-4496,정보없음,매주 월요일,09:00-18:00,0,0,0,0,0,0,0,0,0,0
11191,피쉬월드,5,137,35.65672153,127.950235,경상남도 거창군 남하면 무릉리 1409,0507-1406-6422,worldfish.co.kr/,"매주 월요일, 화요일, 공휴일",09:00-18:00(예약제),1,0,1,0,0,0,1,1,0,0
11192,피스코인터내셔널,2,71,37.50088993,127.032801,서울특별시 강남구 역삼동 637-23,0507-1329-9822,piscoint.modoo.at/,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11193,피아시계곡,5,136,38.04312713,128.223137,강원도 인제군 인제읍 고사리 산 1,033-460-2170,정보없음,연중무휴,상시개방,0,0,0,0,0,0,0,1,0,0
11194,피아크,1,100,35.08639119,129.076726,부산광역시 영도구 동삼동 201-6,0507-1353-9202,www.p-ark.kr/,연중무휴,매일 10:00-23:00,1,1,1,0,1,1,1,1,1,0
11195,피아트,1,152,37.48429862,126.76895,경기도 부천시 송내동 379-1,032-614-0340,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11196,피움미술관,2,40,38.30723242,128.490162,강원도 고성군 죽왕면 야촌리 1024-37,033-631-0040,www.piumresort.com/,연중무휴,09:00-18:00,1,1,1,0,0,0,0,1,0,0
11197,피지컬골프,3,112,35.84972375,128.657229,대구광역시 수성구 만촌동 777,053-756-0753,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11198,피치푸마,3,164,37.53024475,126.8733,서울특별시 양천구 목동 919-7,0507-1379-8017,www.plabfootball.com/rental/detail/39/matches,"매달 2,4째주 일요일",10:00-24:00,1,1,1,1,1,1,1,1,1,0
11199,피카디리국제미술관,2,1,37.57102751,126.99123,서울특별시 종로구 돈의동 137,02-762-2005,gpiccadilly.com/,정보없음,10:00-19:00,0,1,1,1,1,1,0,1,1,1
11200,피카소소극장,1,1,37.58259066,127.000291,서울특별시 종로구 명륜4가 70-4,02-3672-7971,picassotheater.modoo.at/,정보없음,공연일정에 따라 다름,0,0,0,0,0,0,0,1,0,0
11201,피케이엠갤러리,2,1,37.57902902,126.982685,서울특별시 종로구 화동 137-1,02-734-9467,www.pkmgallery.com/,"매주 일요일, 월요일, 공휴일",10:00-18:00,1,0,1,0,0,0,0,0,0,0
11202,피크닉PIKNIC,2,12,37.55697639,126.978121,서울특별시 중구 남창동 194,02-318-3233,piknic.kr/,매주 월요일,화-일 11:00-19:00,0,1,1,0,0,0,0,0,0,0
11203,피크뮤직홀,1,53,35.1426119,126.914907,광주광역시 남구 사동 177-39,062-654-3626,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
11204,핀스다이빙리조트,4,84,37.76700343,128.951426,강원도 강릉시 남항진동 1-3,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11205,핀크스GC,4,58,33.30536047,126.393685,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,064-793-5000,www.thepinx.co.kr/,매주 3째주 수요일,정보없음,1,0,0,0,0,1,0,0,0,0
11206,핀크스GC퍼블릭,4,58,33.30536047,126.393685,제주특별자치도 서귀포시 안덕면 상천리 산 62-3,064-793-5000,www.thepinx.co.kr/,상시변동,정보없음,1,0,0,0,0,1,0,0,0,0
11207,핀하이골프랩,3,41,37.5240382,126.922902,서울특별시 영등포구 여의도동 23-5,0507-1369-1003,정보없음,연중무휴,"주중 06:00-22:30,주말 10:00-19:00",1,1,1,0,0,1,0,0,0,0
11208,필골프실내연습장,3,113,37.14872099,128.208699,충청북도 제천시 청전동 197-6,043-647-0777,정보없음,연중무휴,매일 10:00-22:00,1,0,0,0,0,0,0,0,0,0
11209,필동문화예술공간예술통,1,12,37.56034246,126.991882,서울특별시 중구 필동1가 24-11,02-2276-2400,www.yesultong.com/,상시변동,00:00-24:00,0,1,1,1,1,1,0,1,1,0
11210,필로스CC,4,28,37.9332321,127.333864,경기도 포천시 일동면 기산리 산 142-1,031-539-8900,www.philosgc.com/,정보없음,정보없음,1,0,1,0,1,1,1,0,0,0
11211,필룩스조명박물관,2,43,37.83609524,126.967531,경기도 양주시 광적면 석우리 633,0507-1411-8911,www.lighting-museum.com,공휴일,10:00-17:00,1,0,1,1,1,1,1,0,1,0
11212,필리핀문화원,1,23,35.84594786,129.22171,경상북도 경주시 성동동 103-1,054-777-1881,pcckorea.modoo.at/,"매주 토요일, 일요일, 공휴일",08:00-17:00,0,0,0,0,0,0,0,0,0,0
11213,필봉농악부천전수관,2,152,37.50929054,126.797545,경기도 부천시 여월동 98-8,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11214,필봉농악전수관,2,224,35.53639298,127.154446,전라북도 임실군 강진면 필봉리 88-1,063-643-1902,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11215,필아트,2,112,35.83707693,128.625812,대구광역시 수성구 지산동 957-13,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11216,필연야구장,3,211,35.69217119,126.910419,전라북도 정읍시 신태인읍 백산리 482,063-571-9088,www.feelyeon.com,연중무휴,"하계 08:00-22:00, 동계 08:30-22:30",1,0,0,0,0,0,0,1,0,0
11217,하고수동해수욕장,5,45,33.50598314,126.960257,제주특별자치도 제주시 우도면 연평리,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
11218,하곡녹색농촌체험관,2,8,37.03130876,128.045347,충청북도 충주시 동량면 하천리 401-8,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11219,하귀애월해안도로,5,45,33.48740237,126.383372,제주특별자치도 제주시 애월읍 구엄리 464-3,정보없음,정보없음,정보없음,정보없음,0,0,1,0,0,0,0,1,0,0
11220,하기해수욕장,5,38,35.55938527,129.44852,울산광역시 동구 주전동,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11221,하나개유원지,5,12,37.38500163,126.41059,인천광역시 중구 무의동 산 189,정보없음,정보없음,정보없음,정보없음,1,0,0,0,0,1,0,1,0,0
11222,하나개해수욕장,5,12,37.37955595,126.422173,인천광역시 중구 무의동,032-751-8833,hanagae.com/,정보없음,개장기간 : 매년 7-8월,1,0,1,0,0,1,0,1,0,0
11223,하나리그야구장,3,35,37.3185264,127.331596,경기도 광주시 도척면 진우리 346-13,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11224,하나마린요트투어,4,158,34.82773379,128.433841,경상남도 통영시 도남동 639,정보없음,hanamarine.modoo.at/,연중무휴,08:00-22:00,1,0,0,0,0,0,0,1,0,0
11225,하나은행축구장,3,5,37.67025925,126.847277,경기도 고양시 덕양구 성사동 산 13-1,031-968-3576,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11226,하나투어브이홀,1,31,37.5544056,126.921966,서울특별시 마포구 서교동 356-1,02-338-0958,www.ventcompany.com/load.asp?subPage=620,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11227,하나투어여행박람회,2,14,37.66893348,126.745803,경기도 고양시 일산서구 대화동 2600,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11228,하남감일백제역사박물관(2025년예정),2,17,37.50796712,127.155218,경기도 하남시 감이동 산 50-29,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11229,하남공설운동장보조경기장,3,17,37.56570022,127.193906,경기도 하남시 망월동 200,031-790-2000,hanamsport.or.kr/www/contents.do?key=85,정보없음,06:00-22:00 ,1,1,1,0,1,1,1,1,1,0
11230,하남단막극장,1,17,37.54089381,127.211733,경기도 하남시 신장동 387-17,정보없음,정보없음,정보없음,00:00-24:00,0,1,0,0,0,0,0,0,0,0
11231,하남문화예술회관,1,17,37.54475416,127.206838,경기도 하남시 덕풍동 694,031-790-7979,www.hnart.or.kr/artcenter/index.do,매주 월요일,09:00-18:00,1,0,0,0,0,0,0,0,0,0
11232,하남문화예술회관대극장,1,17,37.54475416,127.206838,경기도 하남시 덕풍동 694,031-790-7979,www.hnart.or.kr/artcenter/index.do,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11233,하남문화예술회관어울마당,1,17,37.54475416,127.206838,경기도 하남시 덕풍동 694,031-790-7979,정보없음,정보없음,정보없음,1,0,0,0,0,0,0,0,0,0
11234,하남문화예술회관전시장,2,17,37.54475416,127.206838,경기도 하남시 덕풍동 694,031-790-7979,www.hnart.or.kr/,매주 월요일,10:00-19:00,1,1,1,0,1,1,1,1,1,0
11235,하남문화원,1,17,37.54388177,127.20671,경기도 하남시 덕풍동 285-80,031-795-1020,hanamculturecenter.kr/,"매주 토요일, 일요일, 공휴일",09:00-18:00,1,0,1,0,0,1,0,1,0,1
11236,하남시중소기업홍보관,2,17,37.53605693,127.228158,경기도 하남시 창우동 523,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11237,하남역사박물관,2,17,37.54546042,127.206084,경기도 하남시 덕풍동 694-1,031-790-7990,www.hanammuseum.com/,"매주 월요일, 공휴일","화-일 09:00-18:00,화-일 입장시간 09:00-17:00",1,1,1,0,1,1,1,1,1,1
11238,하남종합운동장,3,17,37.56570022,127.193906,경기도 하남시 망월동 200,031-790-2000,hanamsport.or.kr/www/index.do,정보없음,"평일(월-금) 06:00-22:00,토요일 07:00-18:00,일요일 09:00-18:00",1,1,1,0,1,1,1,1,1,0
11239,하늘꽃갤러리,2,57,37.47544849,127.417619,경기도 양평군 강하면 성덕리 705,031-618-5760,haneulkkot.modoo.at/,매주 일요일,10:00-20:00,1,0,0,0,0,0,0,1,0,0
11240,하늘나라전통농기구전시체험관,2,179,35.16105726,127.398758,전라남도 곡성군 죽곡면 하한리 672-4,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11241,하늘벽,5,136,38.106688,128.353028,강원도 인제군 북면 한계리 산 1-68,033-460-2170,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
11242,하늘벽유리다리,5,117,37.26520056,128.570459,강원도 정선군 신동읍 덕천리 산 121,1544-9053,www.jeongseon.go.kr/tour/travelguide/travel_news?articleSeq=210872,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
11243,하늘아래수목원,5,58,33.28575901,126.533425,제주특별자치도 서귀포시 서홍동 2590,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,0,0,0
11244,하늘연극장,1,133,35.17103653,129.127085,부산광역시 해운대구 우동 1467,051-780-6000,www.dureraum.org/bcc/main/main.do?rbsIdx=1,정보없음,정보없음,1,1,1,0,1,1,1,1,1,0
11245,하늬께해수욕장,5,104,37.25636075,126.310961,인천광역시 옹진군 자월면 자월리,정보없음,정보없음,연중무휴,00:00-24:00,0,0,0,0,0,0,0,1,0,0
11246,하니랜드,5,2,37.74984994,126.833556,경기도 파주시 조리읍 장곡리 420-6,031-945-2250,www.honeyland.co.kr/,연중무휴,시설별 상이,0,1,1,1,1,1,1,1,0,0
11247,하니랜드눈썰매장,4,2,37.74984994,126.833556,경기도 파주시 조리읍 장곡리 420-6,031-945-2250,www.honeyland.co.kr/information/info2.php,연중무휴,오전 10시-오후 5시,1,0,1,0,0,0,1,0,0,0
11248,하도해수욕장,5,45,33.51875146,126.883021,제주특별자치도 제주시 구좌읍 하도리,정보없음,정보없음,정보없음,정보없음,0,0,0,0,0,0,0,1,0,0
11249,하동골프클럽,4,174,35.10356423,127.807054,경상남도 하동군 횡천면 횡천리 1019-27,0507-1483-4003,www.hadonggolf.co.kr/,상시변동,정보없음,1,0,0,0,0,0,0,0,0,0
11250,하동공설운동장,3,174,35.06386297,127.777541,경상남도 하동군 적량면 고절리 1209-1,055-880-6777,정보없음,연중무휴,매일 09:00-20:00,1,1,1,1,1,1,1,1,1,1
11251,하동문화예술회관,1,174,35.07240609,127.741149,경상남도 하동군 하동읍 읍내리 1563-6,055-880-2401,https://tinyurl.com/2p8rtkdj,연중무휴,09:00-22:00,1,0,1,0,1,0,0,0,1,0
11252,하동문화원,1,174,35.07177651,127.746921,경상남도 하동군 하동읍 읍내리 447-2,055-884-3929,hadong.kccf.or.kr/,"매주 토요일, 일요일, 공휴일",09:00-18:00,1,0,1,0,1,1,0,0,1,0
